raw_character_text,spoken_words
Seymour Skinner,"No, no, no, no. A student from Albania. It's a country on the Adriatic Sea."
Seymour Skinner,"You may find his accent peculiar. Certain aspects of his culture may seem absurd, perhaps even offensive. But I urge you all to give little Adil the benefit of the doubt. In this way, and only in this way, can we hope to better understand our backward neighbors throughout the world."
Seymour Skinner,"People let's have good assembly manners. People, people. Quiet down, now, please. Don't make me flick the lights on and off. Thank you. Ladies, gentlemen, parents and music lovers. Welcome to the first in a series of Saturday evening concerts."
Seymour Skinner,"Gentlemen, according to my sources you are planning to simultaneously drop your pencils at 2:15 this afternoon. Do so and you will be suspended."
Seymour Skinner,"Say what they will about our cafeteria, I-I still think they're the best Tater Tots money can buy."
Seymour Skinner,Wait a minute... that smells like sodium tetrasulfate bonding with chlorophyll!
Seymour Skinner,"Bart, I'm flabbergasted. Surely you knew, as you were writing your own name in forty-foot-high letters in the field, that you would be caught."
Seymour Skinner,The sheer contempt demonstrated by this incident makes me wish I could pull the trusty board of education out of retirement.
Seymour Skinner,I think the real question is who is this and where is Homer Simpson?
Seymour Skinner,"I'm afraid this time the victims are the innocent blades of grass on Groundskeeper Willie's award-winning play field. If it's all right with you, Bart will repay his debt to society through back-breaking physical labor, re-sodding the field manually, seed by seed."
Seymour Skinner,"Well, of course. These pants come off at night just like everyone else's. But tell me, why all the questions?"
Seymour Skinner,"Well, a home-cooked meal would be a nice change of pace. I'd be delighted!"
Seymour Skinner,"Well thank you, Bart. I only hope that for the next few hours you and I can leave our differences in the schoolyard."
Seymour Skinner,"Now, Simpson. I-I had a discomforting thought on the way over here. This dinner wouldn't be a master plan of yours to set me up with some unmarried relation? Because I can assure you that..."
Seymour Skinner,"So Patty, tell me more about your trip to Egypt."
Seymour Skinner,"Oh, yes. I've heard they can be difficult. Patty, the Parents Advisory Board has asked that I attend the premiere of Space Mutants Part 5 tomorrow night. Would you be interested in joining me?"
Seymour Skinner,"Bart, you wouldn't happen to know what sort of candy your Aunt Patty likes, would you?"
Seymour Skinner,"Very good. Now then, regarding your punishment... do you feel that you've learned your lesson?"
Seymour Skinner,"""Two and Two are Four, Four and Four are Eight, Eight and Eight are Sixteen..."""
Seymour Skinner,"Ah, excellent suggestion. I suggest we start with The Springfield Revolving Restaurant. You know, food tastes better when you're revolving."
Seymour Skinner,"Well, well, well. If it isn't little Jimmy Pearson. Class of '71 I believe."
Seymour Skinner,"Pearson, get this woman a glass of water, immediately! And tuck in your shirt."
Seymour Skinner,Nearly thirty and still working as a busboy. Standardized testing never lies.
Seymour Skinner,"I wish I could make a P.A. announcement to the whole world. Attention, everyone: Seymour Skinner is in love!"
Seymour Skinner,"Ah... Bart, I hate to pull you away from your daily exercise, but ... well..."
Seymour Skinner,I wanted you to be the first to know. I'm going to ask for your Aunt Patty's hand in marriage.
Seymour Skinner,"Oh, well there's something up here that will pick up your spirit."
Seymour Skinner,"It's the second most precious jewel in this bell tower. Patty, the question before you is will you marry me?"
Seymour Skinner,... that you couldn't leave your sister for any man. Oh.
Seymour Skinner,"Oh, Springfield Elementary! I will have you back again! After all, tomorrow is another school day!"
Seymour Skinner,"Uh, I'll field that one. Lyme disease is spread by small parasites, called ticks. When a diseased tick attaches itself to you and begins sucking your blood,"
Seymour Skinner,"Malignant spirochetes infest your bloodstream, eventually spreading to your spinal fluid, and on into the brain."
Seymour Skinner,"Well now, children, here we are, open your primers to page 32."
Seymour Skinner,"No children, your not seeing things, this, my little friends, is a schwa."
Seymour Skinner,"Well, all right. Play friendly with your new teacher, children!"
