raw_character_text,spoken_words
C. Montgomery Burns,"Hey, tough times, eh? I've lived through twelve recessions, eight panics, and five years of McKinley-nomics. I'll survive this!"
C. Montgomery Burns,"Oh! Very well -- lay off... Him, him, him, him..."
C. Montgomery Burns,"Hmm, better keep the egghead. He just might come in handy."
C. Montgomery Burns,"By building a casino, I could tighten my stranglehold on this dismal town!"
C. Montgomery Burns,"Oh, I'll never forget my carefree boyhood days on this old boardwalk..."
C. Montgomery Burns,"What was I laughing at, now? Oh yes, that crippled Irishman."
C. Montgomery Burns,"Idiots. I'll design it myself. I know what people like. It's got to have sex appeal, and a catchy name."
C. Montgomery Burns,"Well, I've discovered the perfect business. People swarm in, empty their pockets, and scuttle off. Nothing can stop me now. Except microscopic germs. But we won't let that happen. Will we Smithers?"
C. Montgomery Burns,"Smithers, I've designed a new plane. I call it the Spruce Moose, and it will carry two hundred passengers from New York's Idlewild Airport to the Belgian Congo in seventeen minutes."
C. Montgomery Burns,Smithers! I don't want that unpredictable lunatic working in my casino!
C. Montgomery Burns,Bah! To hell with this! Get my razor! Draw a bath! And get these Kleenex boxes off my feet!
C. Montgomery Burns,"Oh, we'll hang on to those. Now, to the plant! We'll take the Spruce Moose. Hop in."
C. Montgomery Burns,"Compadres, it is imperative that we crush the freedom fighters before the start of the rainy season. And remember, a shiny new donkey for whoever brings me the head of Colonel Montoya."
C. Montgomery Burns,"Huh? What? And by that I mean, of course, it's time for the Worker of the Week Award. I can't believe we've overlooked this week's winner for so very very long. We simply could not function without his tireless efforts. So, a round of applause for... this inanimate carbon rod."
C. Montgomery Burns,"Men, there's a little crippled boy sitting in the hospital who wants you to win this game. I know because I crippled him myself to inspire you."
C. Montgomery Burns,"Smithers, this reminds me of that fat man I used to ride to work."
C. Montgomery Burns,"It was I, you fools! The man you trusted isn't Wavy Gravy at all!"
C. Montgomery Burns,"Smithers, do you realize, if I had died there would be no one to carry on my legacy? Due to my hectic schedule and lethargic sperm, I never fathered an heir. Now I have no one to leave my enormous fortune to. No one."
C. Montgomery Burns,"You, Smithers? Oh no, my dear friend, I've planned a far greater reward for you. When I pass on, you shall be buried alive with me."
C. Montgomery Burns,"Now then, I'm looking for a suitable young, male heir to leave my fortune to when I pass away. My vast, vast, vast fortune. Vast."
C. Montgomery Burns,"Auditions will be tomorrow at my estate. And now, our feature presentation."
C. Montgomery Burns,"LET'S ALL GO TO THE LOBBY, LET'S ALL GO TO THE LOBBY, LET'S ALL GO TO THE LOBBY, GET OURSELVES SOME SNACKS...."
C. Montgomery Burns,"Oh, I like his energy. Put him on the call back list."
C. Montgomery Burns,"Oh, he's the worst yet! That's it! Everyone out! Except you! One step to the left."
C. Montgomery Burns,"It's no use. I guess I'll have to leave all my money to the Egg Advisory Council. Eggs have gotten quite a bad rap lately, you know, Smithers."
C. Montgomery Burns,"Ooh look, a bird has become petrified and lost its sense of direction."
C. Montgomery Burns,"Well, we'll see what the lab has to say about that."
C. Montgomery Burns,"Look Smithers, a creature of pure malevolence. He's the perfect one to suckle at my proverbial teat."
C. Montgomery Burns,"I was talking to him. You, what day is this?"
C. Montgomery Burns,I'll tell you what day it is. Today is the day you become my heir!
C. Montgomery Burns,Just sign here and your son will stand to inherit my entire estate.
C. Montgomery Burns,"Now that you've all agreed to reap the windfall of my death, I must return to my large empty mansion to rattle around and await the inevitable... alone."
C. Montgomery Burns,"Bart, I know you children see me as some sort of ""booger man,"" but I'm really not such a bad ""dude."" Oh, your milk's gone cold. I'll ring for the maid."
C. Montgomery Burns,"Aw, if you stay you can have anything you want to eat, even some sort of gelatin dish. It's made from hooves, you know."
C. Montgomery Burns,"This is my pride and joy. I've had hidden cameras planted in every home in Springfield. I got the idea from that movie ""Sliver."" What a delightful romp!"
C. Montgomery Burns,"Smithers, my plan worked perfectly. Bart Simpson will live here as my son, and I will mold him in my own graven image. Who knows, I may even grow to love him. Bartholomew!"
C. Montgomery Burns,"Bartholomew, you don't need him. I can be your schoolyard chum!"
C. Montgomery Burns,"Oh, pish posh. There's a jaws of life in the trunk."
C. Montgomery Burns,That was delightful! Did you see that? That mouse butchered that cat like a hog! Is all TV this wonderful?
C. Montgomery Burns,"I was hoping I wouldn't have to tell you this, but... I'm afraid your family doesn't want you back."
C. Montgomery Burns,"People, that was all wrong. Homer Simpson doesn't say ""B'oh!"" he says... ""D'oh!"""
C. Montgomery Burns,"Yes, well, just get it right or you'll all be back doing ""Come Blow your Horn"" at the Westport Dinner Theater!"
C. Montgomery Burns,"All right then, let's see what the old Simpson family is up to now."
C. Montgomery Burns,"Yes, that's to correct your posture. Soon you'll have a mighty hump."
C. Montgomery Burns,"Now, you really are my son. This calls for a celebration. Let's fire some employees."
C. Montgomery Burns,"Okay, let's make this sporting, Leonard. If you can tell me why I shouldn't fire you, without using the letter ""E,"" you can keep your job."
C. Montgomery Burns,Huh! What a coincidence. And a perfect opportunity for you to prove your loyalty. Go ahead Bartholomew. You may fire when ready.
C. Montgomery Burns,"Hurry! Fire him now or I'll disown you. You'll lose everything. The fabulous toys, a lifetime of wealth and luxury, the gift certificate from Blockbuster Video, the freedom to do whatever you want."
C. Montgomery Burns,"What? Fire me? That does it, you can never be my son..."
C. Montgomery Burns,"No need for the blown gasket, Charlie! I'll have her back in one piece."
C. Montgomery Burns,"Who told y-- ?! Yesss. Well, I'd say you were an angel, but angels don't dance like that."
C. Montgomery Burns,"She said ""no"" to me. Do you know how many women have said ""no"" to me? One hundred thirty. But only one since I've become a billionaire. And she's the one for me. I'm in love!"
C. Montgomery Burns,"Whooop de-doo, Mr. Florist! Whoop de-doo, Mr. Physical Trainer! Whoop-de-doo, Mr. President!"
C. Montgomery Burns,"Whoop-de-doo, employees! Everyone who's found true love may leave early today!"
C. Montgomery Burns,"""Memorandum to: Mrs. Bouvier. Re: Delineation of Romantic Intentions..."" Pfffft, too sappy. Smithers, come over here and help me write a mash note to my girlfriend!"
C. Montgomery Burns,That's marvelous. How did you think of that so fast?
C. Montgomery Burns,"Why it's Fred Flintstone and his lovely wife, Wilma! Oh, and this must be little Pebbles! Mind if I come in? I brought chocolates."
C. Montgomery Burns,"Now, my dear, if you look in your champagne, I think you'll find a little surprise..."
C. Montgomery Burns,"Not to worry. I believe there's another one around here, somewhere."
C. Montgomery Burns,"My darling, since my kneecaps are filling with fluid as we speak, I'll be brief. Will you marry me?"
C. Montgomery Burns,We've heard enough about Blizblaz and Himham already! Get to the bloody point!
C. Montgomery Burns,"The ring, you little imbecile! Before I really lose my temper!"
C. Montgomery Burns,"No need for the blown gasket, Charlie! I'll have her back in one piece."
C. Montgomery Burns,"Now, then. Gentlemen, the mayoral campaign is upon us and if we hope to defeat this Joe Quimby we need a candidate with name recognition and media savvy. A true leader who will do exactly as he's told."
C. Montgomery Burns,"Oh goody, the Sea Monkeys I ordered have arrived. Look at them cavort and caper."
C. Montgomery Burns,"This house has quite a long and colorful history. It was built on an ancient Indian burial ground, and was the setting of satanic rituals, witch burnings, and five John Denver Christmas Specials."
C. Montgomery Burns,"Hmm, that's odd. Usually the blood gets off at the second floor."
C. Montgomery Burns,"Yes, by cutting off cable TV and the beer supply, I can ensure an honest winter's work out of those low-lifes."
C. Montgomery Burns,"Hmm, perhaps. Tell you what. We come back and everyone's slaughtered, I owe you a coke."
C. Montgomery Burns,"I should be resisting this, but I'm paralyzed with rage... and island rhythms."
C. Montgomery Burns,"I'm afraid it's not that simple. As punishment for your desertion, it's company policy to give you the plague."
C. Montgomery Burns,"Ah yes, the special demotivational plaque, to break what's left of your spirit. Because, you see, you're here forever."
C. Montgomery Burns,I don't know what's happening. It seems our profits have dropped thirty-seven percent.
C. Montgomery Burns,"But I like that film biography idea. A slick Hollywood picture to gloss over my evil rise to power, like ""Bugsy,"" or ""Working Girl."" Get me Steven Spielberg!"
C. Montgomery Burns,"Listen, Se̱or Spielbergo. I want you to do for me what Spielberg did for Oskar Schindler."
C. Montgomery Burns,"Simple villagers, I promise you I will close plants in America and bring work here."
C. Montgomery Burns,We did twenty takes and that was the best one.
C. Montgomery Burns,I don't care what they say. I'm going to win this festival.
C. Montgomery Burns,Excellent. Bribing those two judges has paid off. Just as it did during the Miss Teen America pageant.
C. Montgomery Burns,I've got to win this one. I've bribed everyone in Hollywood.
C. Montgomery Burns,"...and I know the little fellas would love romping around my many acres, chasing my many cars, drinking from my many toilets..."
C. Montgomery Burns,"Hmm? Oh, of course not. They're your pets, you can do as you wish. Good day, everyone."
C. Montgomery Burns,"There you are, there ya go li'l' fella, and you..."
C. Montgomery Burns,"Smithers, look! He's standing up! I've never seen anything so adorable. You know who it reminds me of..."
C. Montgomery Burns,"No, no, no. A person, you know who I mean."
C. Montgomery Burns,That's it! You stay with me. You're the pick of the litter.
